t,id_ref,iq_ref,id,iq,ia,ib,ic,vd_cmd,vq_cmd,va_ref,vb_ref,vc_ref,da,db,dc,va,vb,vc,torque_e,omega_m
0.107750000,0.000000000,25.000000000,0.984306732,0.459890092,0.021508974,0.929948443,-0.951457417,-0.963000357,23.980672015,-21.945858355,19.386280222,2.559578132,0.042794618,0.903880838,0.553324544,-21.945858355,19.386280222,2.559578132,0.072432690,225.148953265
0.107800000,0.000000000,25.000000000,0.984268293,0.460112004,-0.064286886,0.971433464,-0.907146579,-0.963000930,23.980671992,-22.642517141,18.212362483,4.430154658,0.028280893,0.879424218,0.592294889,-22.642517141,18.212362483,4.430154658,0.072467641,225.148915511
0.107850000,0.000000000,25.000000000,0.984247547,0.460334456,-0.149686306,1.006875229,-0.857188923,-0.963002267,23.980671939,-23.198643785,16.925408157,6.273235628,0.016694921,0.852612670,0.630692409,-23.198643785,16.925408157,6.273235628,0.072502677,225.148892349
0.107900000,0.000000000,25.000000000,0.984244108,0.460555719,-0.234158943,1.036053475,-0.801894531,-0.963004336,23.980671856,-23.610786550,15.533404657,8.077381893,0.008108614,0.823612597,0.668278789,-23.610786550,15.533404657,8.077381893,0.072537526,225.148883756
0.107950000,0.000000000,25.000000000,0.984257473,0.460774119,-0.317180142,1.058786849,-0.741606707,-0.963007103,23.980671745,-23.876387312,14.044991391,9.831395922,0.002575264,0.792603987,0.704820748,-23.876387312,14.044991391,9.831395922,0.072571924,225.148889598
0.108000000,0.000000000,25.000000000,0.984287020,0.460988051,-0.398234209,1.074934052,-0.676699843,-0.963010526,23.980671607,-23.993797441,12.469406140,11.524391301,0.000500000,0.759779295,0.740091485,-23.981932480,12.463473660,11.518458820,0.072605618,225.148909634
0.108050000,0.000000000,25.000000000,0.984299871,0.458515576,-0.474137040,1.083063572,-0.608926532,-0.962979111,23.980672869,-23.962290039,10.816459633,13.145830407,0.000785624,0.725342909,0.773871467,-23.962290039,10.816459633,13.145830407,0.072216203,225.148855408
0.108100000,0.000000000,25.000000000,0.984159343,0.458761041,-0.549796543,1.085802890,-0.536006347,-0.962975518,23.980673013,-23.782060564,9.096357405,14.685703159,0.004540405,0.689507446,0.805952149,-23.782060564,9.096357405,14.685703159,0.072254864,225.148728178
0.108150000,0.000000000,25.000000000,0.984040743,0.459016753,-0.622031866,1.081782882,-0.459751017,-0.962972948,23.980673116,-23.454226997,7.319798333,16.134428664,0.011370271,0.652495799,0.836133930,-23.454226997,7.319798333,16.134428664,0.072295139,225.148617411
0.108200000,0.000000000,25.000000000,0.983944322,0.459280463,-0.690394427,1.071028035,-0.380633608,-0.962971393,23.980673179,-22.980824004,5.497808556,17.483015448,0.021232833,0.614537678,0.864229489,-22.980824004,5.497808556,17.483015448,0.072336673,225.148523703
0.108250000,0.000000000,25.000000000,0.983870158,0.459549922,-0.754459610,1.053604691,-0.299145081,-0.962970838,23.980673201,-22.364789693,3.641696172,18.723093521,0.034066881,0.575868670,0.890064448,-22.364789693,3.641696172,18.723093521,0.072379113,225.148447507
0.108300000,0.000000000,25.000000000,0.983818152,0.459822897,-0.813829415,1.029620659,-0.215791244,-0.962971259,23.980673184,-21.609947382,1.762981067,19.846966315,0.049792763,0.536728772,0.913478465,-21.609947382,1.762981067,19.846966315,0.072422106,225.148389124
0.108350000,0.000000000,25.000000000,0.983788040,0.460097189,-0.868134954,0.999224557,-0.131089603,-0.962972627,23.980673129,-20.720981878,-0.126676577,20.847658455,0.068312878,0.497360905,0.934326218,-20.720981878,-0.126676577,20.847658455,0.072465307,225.148348711
0.108400000,0.000000000,25.000000000,0.983779398,0.460370651,-0.917038759,0.962604904,-0.045566145,-0.962974906,23.980673037,-19.703410405,-2.015548642,21.718959047,0.089512283,0.458009403,0.952478313,-19.703410405,-2.015548642,21.718959047,0.072508378,225.148326285
0.108450000,0.000000000,25.000000000,0.983791649,0.460641199,-0.960236899,0.919988958,0.040247941,-0.962978053,23.980672911,-18.563548367,-3.891911862,22.455460229,0.113259409,0.418918503,0.967822088,-18.563548367,-3.891911862,22.455460229,0.072550989,225.148321721
0.108500000,0.000000000,25.000000000,0.983824069,0.460906828,-0.997460884,0.871641309,0.125819576,-0.962982020,23.980672752,-17.308470162,-5.744120572,23.052590733,0.139406872,0.380330821,0.980262307,-17.308470162,-5.744120572,23.052590733,0.072592825,225.148334760
0.108550000,0.000000000,25.000000000,0.983875802,0.461165625,-1.028479353,0.817862240,0.210617112,-0.962986755,23.980672562,-15.945965280,-7.560678985,23.506644265,0.167792390,0.342485854,0.989721756,-15.945965280,-7.560678985,23.506644265,0.072633586,225.148365016
0.108600000,0.000000000,25.000000000,0.983945867,0.461415785,-1.053099523,0.758985865,0.294113658,-0.962992201,23.980672343,-14.484489967,-9.330312538,23.814802505,0.198239792,0.305618489,0.996141719,-14.484489967,-9.330312538,23.814802505,0.072672986,225.148411980
0.108650000,0.000000000,25.000000000,0.984033168,0.461655614,-1.071168405,0.695378044,0.375790360,-0.962998296,23.980672098,-12.933114749,-11.042037862,23.975152611,0.230560109,0.269957545,0.999482346,-12.933114749,-11.042037862,23.975152611,0.072710759,225.148475027
0.108700000,0.000000000,25.000000000,0.984136508,0.461883546,-1.082573762,0.627434112,0.455139649,-0.963004977,23.980671830,-11.301468143,-12.685230952,23.986699095,0.264552747,0.235724355,0.999500000,-11.297901778,-12.681664587,23.979566365,0.072746658,225.148553428
0.108750000,0.000000000,25.000000000,0.984145043,0.460490407,-1.086444559,0.556387617,0.530056942,-0.962987150,23.980672546,-9.599699995,-14.249672831,23.849372826,0.300006250,0.203131816,0.996861934,-9.599699995,-14.249672831,23.849372826,0.072527239,225.148593425
0.108800000,0.000000000,25.000000000,0.984158612,0.460724357,-1.084367591,0.481056675,0.603310916,-0.962990056,23.980672429,-7.838332315,-15.725690927,23.564023242,0.336701410,0.172381439,0.990917151,-7.838332315,-15.725690927,23.564023242,0.072564086,225.148595505
0.108850000,0.000000000,25.000000000,0.984189538,0.460953678,-1.075542195,0.402725755,0.672816440,-0.962993663,23.980672284,-6.028314779,-17.104107091,23.132421870,0.374410109,0.143664436,0.981925456,-6.028314779,-17.104107091,23.132421870,0.072600204,225.148612796
0.108900000,0.000000000,25.000000000,0.984237055,0.461176730,-1.060023122,0.321881429,0.738141694,-0.962997923,23.980672113,-4.180881252,-18.376366012,22.557247264,0.412898307,0.117159041,0.969942651,-4.180881252,-18.376366012,22.557247264,0.072635335,225.148644937
0.108950000,0.000000000,25.000000000,0.984300289,0.461391963,-1.037906762,0.239025950,0.798880813,-0.963002786,23.980671918,-2.307497849,-19.534571217,21.842069065,0.451927128,0.093029766,0.955043106,-2.307497849,-19.534571217,21.842069065,0.072669234,225.148691465
0.109000000,0.000000000,25.000000000,0.984378271,0.461597934,-1.009330549,0.154674122,0.854656427,-0.963008199,23.980671701,-0.419791778,-20.571534070,20.991325848,0.491254338,0.071426374,0.937319289,-0.419791778,-20.571534070,20.991325848,0.072701675,225.148751819
0.109050000,0.000000000,25.000000000,0.984469945,0.461793305,-0.974472110,0.069350093,0.905122017,-0.963014106,23.980671463,1.470520822,-21.480818402,20.010297581,0.530635850,0.052482950,0.916881200,1.470520822,-21.480818402,20.010297581,0.072732445,225.148825346
0.109100000,0.000000000,25.000000000,0.984574178,0.461976859,-0.933548159,-0.016415918,0.949964077,-0.963020448,23.980671209,3.351707592,-22.256780456,18.905072863,0.569827242,0.036317074,0.893855685,3.351707592,-22.256780456,18.905072863,0.072761355,225.148911309
0.109150000,0.000000000,25.000000000,0.984689772,0.462147502,-0.886813150,-0.102090926,0.988904076,-0.963027166,23.980670939,5.212092774,-22.894603918,17.682511144,0.608585266,0.023029085,0.868385649,5.212092774,-22.894603918,17.682511144,0.072788232,225.149008895
0.109200000,0.000000000,25.000000000,0.984815476,0.462304269,-0.834557691,-0.187142502,1.021700193,-0.963034197,23.980670656,7.040129670,-23.390329822,16.350200153,0.646669368,0.012701462,0.840629170,7.040129670,-23.390329822,16.350200153,0.072812922,225.149117224
0.109250000,0.000000000,25.000000000,0.984949994,0.462446327,-0.777106727,-0.271042099,1.048148826,-0.963041480,23.980670364,8.824472308,-23.740881124,14.916408816,0.683843173,0.005398310,0.810758517,8.824472308,-23.740881124,14.916408816,0.072835297,225.149235357
0.109300000,0.000000000,25.000000000,0.985091999,0.462572980,-0.714817518,-0.353268343,1.068085861,-0.963048953,23.980670064,10.554045867,-23.944081804,13.390035937,0.719875956,0.001164962,0.778959082,10.554045867,-23.944081804,13.390035937,0.072855244,225.149362305
0.109350000,0.000000000,25.000000000,0.985240140,0.462683668,-0.648077404,-0.433310288,1.081387692,-0.963056554,23.980669759,12.218115412,-23.998670386,11.780554974,0.754544071,0.000500000,0.745428229,12.210558617,-23.983556795,11.772998179,0.072872678,225.149497038
0.109400000,0.000000000,25.000000000,0.985238562,0.459366914,-0.579020280,-0.507256059,1.086276339,-0.963014828,23.980671434,13.806311834,-23.904312206,10.098000372,0.787631497,0.001993496,0.710375008,13.806311834,-23.904312206,10.098000372,0.072350289,225.149526266
0.109450000,0.000000000,25.000000000,0.985142784,0.459510574,-0.504634932,-0.581498996,1.086133928,-0.963012385,23.980671532,15.308851861,-23.661589671,8.352737810,0.818934414,0.007050215,0.674015371,15.308851861,-23.661589671,8.352737810,0.072372915,225.149451552
0.109500000,0.000000000,25.000000000,0.985060109,0.459661287,-0.427113762,-0.652124536,1.079238297,-0.963010552,23.980671606,16.716376344,-23.272009662,6.555633319,0.848257840,0.015166465,0.636575694,16.716376344,-23.272009662,6.555633319,0.072396653,225.149386508
0.109550000,0.000000000,25.000000000,0.984990763,0.459817700,-0.346937774,-0.718694202,1.065631976,-0.963009326,23.980671655,18.020149422,-22.737990106,4.717840684,0.875419780,0.026291873,0.598288348,18.020149422,-22.737990106,4.717840684,0.072421288,225.149331551
0.109600000,0.000000000,25.000000000,0.984934861,0.459978452,-0.264604531,-0.780794648,1.045399179,-0.963008702,23.980671680,19.212079158,-22.062845382,2.850766224,0.900251649,0.040357388,0.559390963,19.212079158,-22.062845382,2.850766224,0.072446606,225.149287011
0.109650000,0.000000000,25.000000000,0.984892412,0.460142183,-0.180625059,-0.838040238,1.018665296,-0.963008668,23.980671682,20.284767754,-21.250765752,0.965997998,0.922599328,0.057275714,0.520124958,20.284767754,-21.250765752,0.965997998,0.072472394,225.149253128
0.109700000,0.000000000,25.000000000,0.984863321,0.460307552,-0.095520676,-0.890075444,0.985596120,-0.963009210,23.980671660,21.231557466,-20.306791357,-0.924766109,0.942324114,0.076941847,0.480734039,21.231557466,-20.306791357,-0.924766109,0.072498439,225.149230051
0.109750000,0.000000000,25.000000000,0.984847396,0.460473237,-0.009819750,-0.936577075,0.946396825,-0.963010307,23.980671616,22.046571925,-19.236780941,-2.809790984,0.959303582,0.099233730,0.441462688,22.046571925,-19.236780941,-2.809790984,0.072524535,225.149217845
0.109800000,0.000000000,25.000000000,0.984844347,0.460637953,0.075945589,-0.977256290,0.901310701,-0.963011938,23.980671550,22.724752610,-18.047375491,-4.677377119,0.973432346,0.124013011,0.402554643,22.724752610,-18.047375491,-4.677377119,0.072550478,225.149216487
0.109850000,0.000000000,25.000000000,0.984853793,0.460800455,0.161242758,-1.011860403,0.850617645,-0.963014076,23.980671465,23.261890243,-16.745957022,-6.515933221,0.984622713,0.151125895,0.364251391,23.261890243,-16.745957022,-6.515933221,0.072576072,225.149225872
0.109900000,0.000000000,25.000000000,0.984875269,0.460959551,0.245542039,-1.040174465,0.794632426,-0.963016692,23.980671359,23.654650918,-15.340602770,-8.314048148,0.992805227,0.180404109,0.326790664,23.654650918,-15.340602770,-8.314048148,0.072601129,225.149245816
0.109950000,0.000000000,25.000000000,0.984908229,0.461114104,0.328319877,-1.062022607,0.733702731,-0.963019752,23.980671237,23.900596794,-13.840035059,-10.060561735,0.997929100,0.211665936,0.290404964,23.900596794,-13.840035059,-10.060561735,0.072625471,225.149276055
0.110000000,0.000000000,25.000000000,0.984952056,0.461263048,0.409062139,-1.077269140,0.668207001,-0.963023223,23.980671097,23.998201232,-12.253567178,-11.744634054,0.999500000,0.244717350,0.255320124,23.983400411,-12.246166768,-11.737233643,0.072648930,225.149316257
0.110050000,0.000000000,25.000000000,0.984930873,0.458062340,0.483923445,-1.084158863,0.600235418,-0.962982232,23.980672743,23.946861273,-10.591086115,-13.355775158,0.998892943,0.279352373,0.221754684,23.946861273,-10.591086115,-13.355775158,0.072144818,225.149256097
0.110100000,0.000000000,25.000000000,0.984745325,0.458255957,0.559149466,-1.085989833,0.526840367,-0.962976439,23.980672976,23.746894643,-8.862841716,-14.884052927,0.994726972,0.315357464,0.189915564,23.746894643,-8.862841716,-14.884052927,0.072175313,225.149097379
0.110150000,0.000000000,25.000000000,0.984578810,0.458464851,0.630891286,-1.081063844,0.450172558,-0.962971567,23.980673172,23.399542103,-7.079590098,-16.319952004,0.987490460,0.352508540,0.160001000,23.399542103,-7.079590098,-16.319952004,0.072208214,225.148951887
0.110200000,0.000000000,25.000000000,0.984432038,0.458686999,0.698703532,-1.069410917,0.370707386,-0.962967631,23.980673330,22.906959552,-5.252398979,-17.654560573,0.977228324,0.390575021,0.132196655,22.906959552,-5.252398979,-17.654560573,0.072243202,225.148820555
0.110250000,0.000000000,25.000000000,0.984305546,0.458920330,0.762165129,-1.051102859,0.288937730,-0.962964634,23.980673450,22.272204226,-3.392608768,-18.879595458,0.964004255,0.429320651,0.106675095,22.272204226,-3.392608768,-18.879595458,0.072279952,225.148704186
0.110300000,0.000000000,25.000000000,0.984199701,0.459162744,0.820881929,-1.026252829,0.205370900,-0.962962577,23.980673533,21.499215720,-1.511762193,-19.987453527,0.947900327,0.468504954,0.083594718,21.499215720,-1.511762193,-19.987453527,0.072318132,225.148603443
0.110350000,0.000000000,25.000000000,0.984114704,0.459412128,0.874489175,-0.995014658,0.120525483,-0.962961448,23.980673578,20.592791542,0.378467337,-20.971258879,0.929016490,0.507884736,0.063098773,20.592791542,0.378467337,-20.971258879,0.072357410,225.148518853
0.110400000,0.000000000,25.000000000,0.984050586,0.459666372,0.922653786,-0.957581909,0.034928123,-0.962961233,23.980673587,19.558557344,2.266348167,-21.824905512,0.907469945,0.547215587,0.045314469,19.558557344,2.266348167,-21.824905512,0.072397454,225.148450803
0.110450000,0.000000000,25.000000000,0.984007223,0.459923388,0.965076444,-0.914186686,-0.050889758,-0.962961910,23.980673559,18.402932008,4.140163211,-22.543095220,0.883394417,0.586253400,0.030352183,18.402932008,4.140163211,-22.543095220,0.072437934,225.148399542
0.110500000,0.000000000,25.000000000,0.983984331,0.460181122,1.001493470,-0.865098205,-0.136395265,-0.962963448,23.980673498,17.133087815,5.988282661,-23.121370476,0.856939329,0.624755889,0.018304782,17.133087815,5.988282661,-23.121370476,0.072478527,225.148365185
0.110550000,0.000000000,25.000000000,0.983981477,0.460437570,1.031678482,-0.810621126,-0.221057357,-0.962965814,23.980673403,15.756905937,7.799236162,-23.556142099,0.828268874,0.662484087,0.009247040,15.756905937,7.799236162,-23.556142099,0.072518917,225.148347711
0.110600000,0.000000000,25.000000000,0.983998089,0.460690793,1.055443819,-0.751093670,-0.304350149,-0.962968968,23.980673276,14.282927530,9.561784000,-23.844711529,0.797560990,0.699203833,0.003235176,14.282927530,9.561784000,-23.844711529,0.072558800,225.148346971
0.110650000,0.000000000,25.000000000,0.984033458,0.460938928,1.072641718,-0.686885516,-0.385756202,-0.962972865,23.980673119,12.720300729,11.264986855,-23.985287584,0.765006265,0.734687226,0.000500000,12.717204868,11.261890994,-23.979095861,0.072597881,225.148362691
0.110700000,0.000000000,25.000000000,0.984087158,0.459781332,1.082470593,-0.619099711,-0.463370882,-0.962960170,23.980673629,11.078739341,12.898259000,-23.976998340,0.730807070,0.768713729,0.000500000,11.078406560,12.897926220,-23.976332780,0.072415560,225.148348509
0.110750000,0.000000000,25.000000000,0.984040653,0.459886309,1.086191927,-0.546823152,-0.539368775,-0.962958850,23.980673682,9.368408156,14.451487613,-23.819895768,0.695175170,0.801072659,0.003752171,9.368408156,14.451487613,-23.819895768,0.072432094,225.148299795
0.110800000,0.000000000,25.000000000,0.984015079,0.460144380,1.083227547,-0.471062691,-0.612164856,-0.962960292,23.980673624,7.599929487,15.915024576,-23.514954062,0.658331864,0.831563012,0.010105124,7.599929487,15.915024576,-23.514954062,0.072472740,225.148263019
0.110850000,0.000000000,25.000000000,0.984009630,0.460401426,1.073519705,-0.392364901,-0.681154803,-0.962962564,23.980673533,5.784281009,17.279784785,-23.064065795,0.620505854,0.859995516,0.019498629,5.784281009,17.279784785,-23.064065795,0.072513225,225.148243156
0.110900000,0.000000000,25.000000000,0.984023752,0.460655496,1.057128500,-0.311218502,-0.745909998,-0.962965628,23.980673410,3.932731477,18.537297772,-22.470029249,0.581931906,0.886193704,0.031874391,3.932731477,18.537297772,-22.470029249,0.072553241,225.148240075
0.110950000,0.000000000,25.000000000,0.984056753,0.460904715,1.034155608,-0.228127513,-0.806028095,-0.962969440,23.980673257,2.056772485,19.679758658,-21.736531143,0.542849427,0.909994972,0.047155601,2.056772485,19.679758658,-21.736531143,0.072592493,225.148253518
